word,videos
no,mediapipe_landmarks/part_3_4656606080155459-NO.npz
write,mediapipe_landmarks/part_11_write_video_14.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_35.npz
blood,mediapipe_landmarks/part_6_9750743121141017-BLOOD.npz
bleed,mediapipe_landmarks/part_6_9745215572529797-BLEED.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_48.npz
back,mediapipe_landmarks/part_1_057653915534681355-BACK.npz
who,mediapipe_landmarks/part_5_8795571081681577-WHO.npz
down,mediapipe_landmarks/part_5_7931358438727161-DOWN.npz
address,mediapipe_landmarks/part_6_address_11.npz
behind,mediapipe_landmarks/part_7_behind.npz
ok,mediapipe_landmarks/part_6_989567272010051-OK.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_2.npz
name,mediapipe_landmarks/part_2_243956265655763-NAME.npz
above,mediapipe_landmarks/part_6_above_video_11.npz
now,mediapipe_landmarks/part_5_8203203237125376-NOW.npz
phone,mediapipe_landmarks/part_3_3802328649149671-PHONE.npz
where,mediapipe_landmarks/part_3_37275461912744046-WHERE.npz
near,mediapipe_landmarks/part_9_near_video_18.npz
water,mediapipe_landmarks/part_6_H2O_video_11.npz
bleed,mediapipe_landmarks/part_5_735128411047024-BLEED.npz
name,mediapipe_landmarks/part_4_6442814975743945-NAME.npz
water,mediapipe_landmarks/part_11_water_6.npz
smoke,mediapipe_landmarks/part_4_6079633193315228-SMOKE.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_2.npz
bleed,mediapipe_landmarks/part_1_03986124311275385-BLEED.npz
now,mediapipe_landmarks/part_9_now_17.npz
bleed,mediapipe_landmarks/part_7_bleed_video_1.npz
why,mediapipe_landmarks/part_11_why_video_2.npz
where,mediapipe_landmarks/part_11_where_video_4.npz
careful,mediapipe_landmarks/part_7_careful_video_0.npz
inside,mediapipe_landmarks/part_2_19109731470036806-INSIDE.npz
write,mediapipe_landmarks/part_2_28644332710493026-WRITE.npz
address,mediapipe_landmarks/part_6_address_video_25.npz
under,mediapipe_landmarks/part_4_6971336908758043-UNDER.npz
fs,mediapipe_landmarks/part_9_l_6_l_aug_35.npz
nurse,mediapipe_landmarks/part_6_9579091712593151-NURSE.npz
wait,mediapipe_landmarks/part_3_4219284432732393-WAIT.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_1.npz
behind,mediapipe_landmarks/part_7_behind_10.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_40.npz
up,mediapipe_landmarks/part_3_3829528240063471-UP.npz
fingerspell,mediapipe_landmarks/part_1_16311375932679195-FINGERSPELL.npz
when,mediapipe_landmarks/part_11_when_video_3.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_21.npz
address,mediapipe_landmarks/part_2_2839452008207639-ADDRESS.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_9.npz
blood,mediapipe_landmarks/part_7_blood_video_0.npz
now,mediapipe_landmarks/part_9_now_8.npz
yes,mediapipe_landmarks/part_1_050364485120873326-YES.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_3.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_2.npz
read,mediapipe_landmarks/part_10_read_video_5.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_14.npz
bleed,mediapipe_landmarks/part_2_28182903182023167-BLEED.npz
alarm,mediapipe_landmarks/part_6_alarm_2.npz
interpreter,mediapipe_landmarks/part_2_3318731808241877-INTERPRETER.npz
understand,mediapipe_landmarks/part_4_6810397598953175-UNDERSTAND.npz
fs,mediapipe_landmarks/part_6_S_video_2_s_aug_37.npz
now,mediapipe_landmarks/part_2_26472856106608966-NOW.npz
need,mediapipe_landmarks/part_1_024661755952086084-NEED.npz
back,mediapipe_landmarks/part_6_back_video_33.npz
understand,mediapipe_landmarks/part_4_6504234134902995-UNDERSTAND.npz
fs,mediapipe_landmarks/part_6_X • ASL Dictionary_x_aug_40.npz
above,mediapipe_landmarks/part_2_23957425467922766-ABOVE.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_22.npz
fs,mediapipe_landmarks/part_6_E • ASL Dictionary_e_aug_18.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_20.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_27.npz
hurt,mediapipe_landmarks/part_9_hurt_video_9.npz
go,mediapipe_landmarks/part_5_8187982746646938-GO.npz
outside,mediapipe_landmarks/part_9_outside_video_4.npz
siren,mediapipe_landmarks/part_4_7088963601948011-SIREN.npz
behind,mediapipe_landmarks/part_7_behind_video_8.npz
danger,mediapipe_landmarks/part_7_danger_video_4.npz
need,mediapipe_landmarks/part_1_0505419163931653-NEED.npz
under,mediapipe_landmarks/part_1_04628304729038413-UNDER.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_14.npz
sick,mediapipe_landmarks/part_4_689651243355925-SICK.npz
smoke,mediapipe_landmarks/part_10_smoke_video_12.npz
when,mediapipe_landmarks/part_1_01798723214383169-WHEN.npz
tty,mediapipe_landmarks/part_6_TTY_video_1.npz
who,mediapipe_landmarks/part_11_who_15.npz
fingerspell,mediapipe_landmarks/part_5_7206713364574389-FINGERSPELL.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_56.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_36.npz
outside,mediapipe_landmarks/part_9_outside_video_3.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_57.npz
bleed,mediapipe_landmarks/part_1_1333377868294583-BLEED.npz
safe,mediapipe_landmarks/part_3_4825519714630202-SAFE.npz
fs,mediapipe_landmarks/part_7_d_4_d_aug_36.npz
back,mediapipe_landmarks/part_6_back_video_30.npz
outside,mediapipe_landmarks/part_6_9429498821343945-OUTSIDE.npz
water,mediapipe_landmarks/part_1_057571220614212715-WATER.npz
know,mediapipe_landmarks/part_5_8723506669377621-KNOW.npz
go,mediapipe_landmarks/part_8_go_video_16.npz
address,mediapipe_landmarks/part_6_address_video_1.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_91.npz
fs,mediapipe_landmarks/part_9_p_1_p_aug_34.npz
accident,mediapipe_landmarks/part_3_4085470742522179-ACCIDENT.npz
left,mediapipe_landmarks/part_9_left_2.npz
up,mediapipe_landmarks/part_6_9209285416198858-UP.npz
blood,mediapipe_landmarks/part_2_22650443920817542-BLOOD.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_7.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_25.npz
wait,mediapipe_landmarks/part_11_wait_video_13.npz
shooting,mediapipe_landmarks/part_10_shooting_video_1.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_61.npz
fs,mediapipe_landmarks/part_6_Z_video_3_z_aug_34.npz
fingerspell,mediapipe_landmarks/part_1_02284035272379259-FINGERSPELL.npz
rescue,mediapipe_landmarks/part_3_5290271135126794-RESCUE.npz
rescue,mediapipe_landmarks/part_10_rescue_video_0.npz
fingerspelling,mediapipe_landmarks/part_3_4363241524320469-FINGERSPELLING.npz
water,mediapipe_landmarks/part_1_03174577769237463-WATER.npz
go,mediapipe_landmarks/part_8_go_video_17.npz
phone,mediapipe_landmarks/part_4_5578210712994531-PHONE.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_65.npz
wait,mediapipe_landmarks/part_11_wait_video_3.npz
back,mediapipe_landmarks/part_6_back_7.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_9.npz
where,mediapipe_landmarks/part_6_9574229853297838-WHERE.npz
safe,mediapipe_landmarks/part_10_safe_4.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_41.npz
outside,mediapipe_landmarks/part_5_8911976032426165-OUTSIDE.npz
read,mediapipe_landmarks/part_4_6013462323405956-READ.npz
write,mediapipe_landmarks/part_11_write_video_5.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_69.npz
under,mediapipe_landmarks/part_11_under_7.npz
calltty,mediapipe_landmarks/part_6_9572380543706087-CALL TTY.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_1.npz
above,mediapipe_landmarks/part_3_4329803289020211-ABOVE.npz
careful,mediapipe_landmarks/part_3_4040571469557359-CAREFUL.npz
know,mediapipe_landmarks/part_4_6568595279283049-KNOW.npz
escape,mediapipe_landmarks/part_8_escape.npz
anyone,mediapipe_landmarks/part_3_5273181545235401-ANYONE.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_42.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_67.npz
back,mediapipe_landmarks/part_4_6684065707699174-BACK.npz
go,mediapipe_landmarks/part_8_go_30.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_13.npz
smoke,mediapipe_landmarks/part_1_0783156344745779-SMOKE.npz
who,mediapipe_landmarks/part_2_18521627111046346-WHO.npz
escape,mediapipe_landmarks/part_1_07805450541702119-ESCAPE.npz
address,mediapipe_landmarks/part_4_6419668018466509-ADDRESS.npz
smoke,mediapipe_landmarks/part_10_smoke_video_1.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_41.npz
siren,mediapipe_landmarks/part_2_21641241102751319-SIREN.npz
near,mediapipe_landmarks/part_9_near_video_1.npz
hurt,mediapipe_landmarks/part_9_hurt_video_26.npz
fire,mediapipe_landmarks/part_8_fire_13.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_24.npz
yes,mediapipe_landmarks/part_6_9161842981344352-YES.npz
breathe,mediapipe_landmarks/part_5_83080154744705-BREATHE.npz
anyone,mediapipe_landmarks/part_2_24170625384326772-ANYONE.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_9.npz
down,mediapipe_landmarks/part_8_down_video_29.npz
under,mediapipe_landmarks/part_3_5014515462779037-UNDER.npz
smoke,mediapipe_landmarks/part_3_42864372424020836-SMOKE.npz
name,mediapipe_landmarks/part_5_8850902951414901-NAME.npz
fire,mediapipe_landmarks/part_8_fire_video_8.npz
anyone,mediapipe_landmarks/part_2_25500869855740893-ANYONE.npz
now,mediapipe_landmarks/part_1_10928494959813584-NOW.npz
interpreter,mediapipe_landmarks/part_4_6692546186048767-INTERPRETER.npz
rescue,mediapipe_landmarks/part_1_05534436642340146-RESCUE.npz
near,mediapipe_landmarks/part_9_near_video_16.npz
outside,mediapipe_landmarks/part_9_outside_video_6.npz
interpreter,mediapipe_landmarks/part_1_09167552322941397-INTERPRETER.npz
pain,mediapipe_landmarks/part_4_653467965832647-PAIN.npz
address,mediapipe_landmarks/part_6_address_video_9.npz
left,mediapipe_landmarks/part_9_left_6.npz
alarm,mediapipe_landmarks/part_2_3344597950031951-ALARM.npz
breathe,mediapipe_landmarks/part_5_8564479717410012-BREATHE.npz
calltty,mediapipe_landmarks/part_2_3505807868579365-CALL TTY.npz
pain,mediapipe_landmarks/part_6_9856203057311912-PAIN.npz
fingerspell,mediapipe_landmarks/part_8_fingerspell_1.npz
know,mediapipe_landmarks/part_4_6724485649936158-KNOW.npz
sign,mediapipe_landmarks/part_10_sign_7.npz
know,mediapipe_landmarks/part_4_5806315363119019-KNOW.npz
fs,mediapipe_landmarks/part_6_b_4_b_aug_5.npz
fs,mediapipe_landmarks/part_6_b_8_b_aug_13.npz
inside,mediapipe_landmarks/part_5_8439372940778462-INSIDE.npz
where,mediapipe_landmarks/part_5_7968041209479837-WHERE.npz
go,mediapipe_landmarks/part_2_26737390960725627-GO.npz
hurt,mediapipe_landmarks/part_9_hurt_17.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_53.npz
wait,mediapipe_landmarks/part_5_8607947465067156-WAIT.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_21.npz
siren,mediapipe_landmarks/part_1_042319615143007416-SIREN.npz
interpreter,mediapipe_landmarks/part_5_7988379966512122-INTERPRETER.npz
alarm,mediapipe_landmarks/part_5_7649577267151213-ALARM.npz
no,mediapipe_landmarks/part_5_7525332129995586-NO.npz
help,mediapipe_landmarks/part_3_5043430847938863-HELP.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_78.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_73.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_62.npz
breathe,mediapipe_landmarks/part_3_3965765857916759-BREATHE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_3.npz
pain,mediapipe_landmarks/part_4_5646942405877946-PAIN.npz
know,mediapipe_landmarks/part_9_know.npz
tty,mediapipe_landmarks/part_2_33536150559057387-TTY.npz
fs,mediapipe_landmarks/part_6_W_video_3.npz
front,mediapipe_landmarks/part_2_33245239193417175-FRONT.npz
when,mediapipe_landmarks/part_2_3058784544642419-WHEN.npz
nurse,mediapipe_landmarks/part_4_7052999000106108-NURSE.npz
behind,mediapipe_landmarks/part_5_754656224590444-BEHIND.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_79.npz
near,mediapipe_landmarks/part_9_near_video_2.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_39.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_67.npz
now,mediapipe_landmarks/part_6_945060415448846-NOW.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_16.npz
sick,mediapipe_landmarks/part_1_06509213312274453-SICK.npz
understand,mediapipe_landmarks/part_3_5169212541197368-UNDERSTAND.npz
understand,mediapipe_landmarks/part_11_understand.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_45.npz
yes,mediapipe_landmarks/part_11_yes_video_12.npz
ok,mediapipe_landmarks/part_4_5889788123407595-OK.npz
calltty,mediapipe_landmarks/part_6_9397022804007886-CALL TTY.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_68.npz
go,mediapipe_landmarks/part_8_go_video_39.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_2.npz
back,mediapipe_landmarks/part_6_back_video_12.npz
go,mediapipe_landmarks/part_3_47175728440552755-GO.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_15.npz
hurt,mediapipe_landmarks/part_5_7487799802593937-HURT.npz
where,mediapipe_landmarks/part_5_7750734997528588-WHERE.npz
accident,mediapipe_landmarks/part_2_2557583609246288-ACCIDENT.npz
understand,mediapipe_landmarks/part_3_40156343723600907-UNDERSTAND.npz
breathe,mediapipe_landmarks/part_5_8917143936215801-BREATHE.npz
rescue,mediapipe_landmarks/part_5_7754561968535181-RESCUE.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_12.npz
wait,mediapipe_landmarks/part_11_wait_video_7.npz
hurt,mediapipe_landmarks/part_9_hurt_video_7.npz
name,mediapipe_landmarks/part_3_45143019985078214-NAME.npz
up,mediapipe_landmarks/part_1_04420679807064798-UP.npz
address,mediapipe_landmarks/part_4_5849571872224764-ADDRESS.npz
who,mediapipe_landmarks/part_11_who_7.npz
sick,mediapipe_landmarks/part_4_5994541369927644-SICK.npz
tty,mediapipe_landmarks/part_1_0850222206593172-TTY.npz
accident,mediapipe_landmarks/part_3_4120236052549755-ACCIDENT.npz
wait,mediapipe_landmarks/part_3_524881037999334-WAIT.npz
near,mediapipe_landmarks/part_9_near_video_34.npz
over,mediapipe_landmarks/part_4_6473545425669365-OVER.npz
front,mediapipe_landmarks/part_1_051848645083004685-FRONT.npz
fs,mediapipe_landmarks/part_8_g_5_g_aug_14.npz
escape,mediapipe_landmarks/part_3_42607939060284217-ESCAPE.npz
alarm,mediapipe_landmarks/part_6_alarm_video_15.npz
pain,mediapipe_landmarks/part_1_09600688128321644-PAIN.npz
know,mediapipe_landmarks/part_9_know_video_4.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_60.npz
water,mediapipe_landmarks/part_6_H2O_video_0.npz
write,mediapipe_landmarks/part_1_038974698230258786-WRITE.npz
near,mediapipe_landmarks/part_1_1537394647814423-NEAR.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_18.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_55.npz
sick,mediapipe_landmarks/part_3_48675740621516783-SICK.npz
hurt,mediapipe_landmarks/part_5_7701814722271505-HURT.npz
pain,mediapipe_landmarks/part_4_6304966560640322-PAIN.npz
inside,mediapipe_landmarks/part_4_6385220505766029-seedINSIDE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_47.npz
write,mediapipe_landmarks/part_11_write_16.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_32.npz
down,mediapipe_landmarks/part_8_down_video_18.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_16.npz
behind,mediapipe_landmarks/part_1_11925150350543534-BEHIND.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_14.npz
back,mediapipe_landmarks/part_4_5583577188725677-BACK.npz
siren,mediapipe_landmarks/part_10_siren_video_0.npz
up,mediapipe_landmarks/part_4_6102614600961287-UP.npz
back,mediapipe_landmarks/part_3_41448646806758704-BACK.npz
know,mediapipe_landmarks/part_4_6589842343221302-seedKNOW.npz
fs,mediapipe_landmarks/part_9_k_3_k_aug_18.npz
hurt,mediapipe_landmarks/part_9_hurt_video_22.npz
understand,mediapipe_landmarks/part_6_9663239092789866-UNDERSTAND.npz
shooting,mediapipe_landmarks/part_2_2836475442072304-SHOOTING.npz
nurse,mediapipe_landmarks/part_6_9176924632567507-NURSE.npz
write,mediapipe_landmarks/part_5_8695896404892567-WRITE.npz
know,mediapipe_landmarks/part_9_know_2.npz
fire,mediapipe_landmarks/part_5_74787920722278-FIRE.npz
blood,mediapipe_landmarks/part_7_blood_video_4.npz
fire,mediapipe_landmarks/part_2_24537430192050125-FIRE.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_109.npz
hurt,mediapipe_landmarks/part_9_hurt_2.npz
escape,mediapipe_landmarks/part_8_escape_video_4.npz
accident,mediapipe_landmarks/part_6_accident_video_6.npz
careful,mediapipe_landmarks/part_6_9412646977336643-seedCAREFUL.npz
over,mediapipe_landmarks/part_6_9135823989609884-seedOVER.npz
write,mediapipe_landmarks/part_11_write_video_3.npz
anyone,mediapipe_landmarks/part_6_anyone_video_1.npz
danger,mediapipe_landmarks/part_7_danger_video_3.npz
accident,mediapipe_landmarks/part_2_21734385004764167-ACCIDENT.npz
fingerspelling,mediapipe_landmarks/part_1_032348193958249505-FINGERSPELLING.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_11.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_29.npz
no,mediapipe_landmarks/part_5_7932042062420475-NO.npz
near,mediapipe_landmarks/part_9_near_video_25.npz
outside,mediapipe_landmarks/part_9_outside_video_9.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_89.npz
accident,mediapipe_landmarks/part_6_accident_1.npz
breathe,mediapipe_landmarks/part_7_breathe_3.npz
smoke,mediapipe_landmarks/part_6_9026795094962046-SMOKE.npz
back,mediapipe_landmarks/part_6_back.npz
stop,mediapipe_landmarks/part_5_815577675920792-STOP.npz
phone,mediapipe_landmarks/part_4_6432109399010373-PHONE.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_18.npz
go,mediapipe_landmarks/part_3_3702604002311216-GO.npz
fs,mediapipe_landmarks/part_11_t_1_t_aug_28.npz
phone,mediapipe_landmarks/part_2_29999409906751606-PHONE.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_47.npz
shooting,mediapipe_landmarks/part_2_21501932222050724-SHOOTING.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_25.npz
danger,mediapipe_landmarks/part_7_danger_video_1.npz
fs,mediapipe_landmarks/part_9_o_4_o_aug_31.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_48.npz
near,mediapipe_landmarks/part_9_near_video_35.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_23.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_24.npz
why,mediapipe_landmarks/part_11_why.npz
alarm,mediapipe_landmarks/part_5_8104955711243103-seedALARM.npz
left,mediapipe_landmarks/part_2_23448265307560723-LEFT.npz
wait,mediapipe_landmarks/part_11_wait_video_1.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_17.npz
fingerspell,mediapipe_landmarks/part_3_37824977831118733-FINGERSPELL.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_65.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_127.npz
pain,mediapipe_landmarks/part_6_9136737589481181-PAIN.npz
between,mediapipe_landmarks/part_1_12045927329920025-BETWEEN.npz
go,mediapipe_landmarks/part_8_go_video_35.npz
interpreter,mediapipe_landmarks/part_9_interpreter_video_2.npz
siren,mediapipe_landmarks/part_10_siren_1.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_67.npz
bleed,mediapipe_landmarks/part_3_42613113476358433-BLEED.npz
fs,mediapipe_landmarks/part_6_b_1_b_aug_28.npz
down,mediapipe_landmarks/part_8_down_7.npz
read,mediapipe_landmarks/part_10_read_video_9.npz
help,mediapipe_landmarks/part_2_3557945550706938-HELP.npz
smoke,mediapipe_landmarks/part_3_47538988404836724-SMOKE.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_40.npz
write,mediapipe_landmarks/part_1_0999990986760626-WRITE.npz
phone,mediapipe_landmarks/part_2_2961304996896019-PHONE.npz
what,mediapipe_landmarks/part_11_what_20241119_172657_13.npz
breathe,mediapipe_landmarks/part_1_15427082911514467-BREATHE.npz
yes,mediapipe_landmarks/part_1_16728596536749274-YES.npz
under,mediapipe_landmarks/part_1_11437934722931486-UNDER.npz
behind,mediapipe_landmarks/part_4_636149341740464-BEHIND.npz
fingerspelling,mediapipe_landmarks/part_3_41565812261435275-FINGERSPELLING.npz
back,mediapipe_landmarks/part_6_back_video_19.npz
breathe,mediapipe_landmarks/part_2_32629909480237873-BREATHE.npz
breathe,mediapipe_landmarks/part_7_breathe_video_0.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_64.npz
doctor,mediapipe_landmarks/part_8_doctor_20241119_172640_17.npz
over,mediapipe_landmarks/part_2_3391476369433619-OVER.npz
safe,mediapipe_landmarks/part_4_6271509166637352-SAFE.npz
careful,mediapipe_landmarks/part_4_7158574832797133-CAREFUL.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_64.npz
inside,mediapipe_landmarks/part_9_inside_5.npz
why,mediapipe_landmarks/part_2_2952311704357522-WHY.npz
no,mediapipe_landmarks/part_9_no_18.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_69.npz
behind,mediapipe_landmarks/part_6_9720070623644439-BEHIND.npz
safe,mediapipe_landmarks/part_6_9418429876093939-SAFE.npz
anyone,mediapipe_landmarks/part_1_16545894863628696-ANYONE.npz
shoot,mediapipe_landmarks/part_10_shoot_20241119_172653_31.npz
fs,mediapipe_landmarks/part_6_Y_video_0_y_aug_2.npz
go,mediapipe_landmarks/part_4_5446297670875129-GO.npz
where,mediapipe_landmarks/part_11_where_video_2.npz
interpreter,mediapipe_landmarks/part_3_39859507411761474-seedINTERPRETER.npz
alarm,mediapipe_landmarks/part_6_alarm_video_9.npz
back,mediapipe_landmarks/part_4_539088949241769-BACK.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_39.npz
rescue,mediapipe_landmarks/part_4_5538095851749019-RESCUE.npz
address,mediapipe_landmarks/part_6_address_video_24.npz
safe,mediapipe_landmarks/part_6_9859050079279097-SAFE.npz
go,mediapipe_landmarks/part_8_go_video_29.npz
nurse,mediapipe_landmarks/part_3_4344032035127605-NURSE.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_38.npz
fs,mediapipe_landmarks/part_11_v_1.npz
fire,mediapipe_landmarks/part_3_4285483576400917-FIRE.npz
hurt,mediapipe_landmarks/part_3_526049354350854-HURT.npz
need,mediapipe_landmarks/part_9_need_4.npz
accident,mediapipe_landmarks/part_6_accident_2.npz
fs,mediapipe_landmarks/part_6_W • ASL Dictionary_w_aug_30.npz
fs,mediapipe_landmarks/part_6_S • ASL Dictionary.npz
calltty,mediapipe_landmarks/part_1_05809828930445815-CALL TTY.npz
siren,mediapipe_landmarks/part_2_2786234047469036-SIREN.npz
fs,mediapipe_landmarks/part_9_m_2_m_aug_33.npz
read,mediapipe_landmarks/part_10_read_video_2.npz
nurse,mediapipe_landmarks/part_4_6532332301723314-NURSE.npz
siren,mediapipe_landmarks/part_5_7636781332146967-SIREN.npz
understand,mediapipe_landmarks/part_4_6745834273988278-UNDERSTAND.npz
sick,mediapipe_landmarks/part_3_4446871579256513-SICK.npz
call,mediapipe_landmarks/part_7_call_20241119_172635_90.npz
careful,mediapipe_landmarks/part_2_3301256221233533-CAREFUL.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_8.npz
deaf,mediapipe_landmarks/part_7_deaf_20241119_172639_40.npz
tty,mediapipe_landmarks/part_5_7267777892595142-TTY.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_106.npz
stop,mediapipe_landmarks/part_11_stop_video_0.npz
gun,mediapipe_landmarks/part_8_gun_20241119_172644_89.npz
water,mediapipe_landmarks/part_6_H2O_video_9.npz
danger,mediapipe_landmarks/part_7_danger_6.npz
who,mediapipe_landmarks/part_11_who_video_15.npz
name,mediapipe_landmarks/part_3_418905208580302-NAME.npz
down,mediapipe_landmarks/part_4_6670065305963329-DOWN.npz
under,mediapipe_landmarks/part_5_8587920038364816-UNDER.npz
safe,mediapipe_landmarks/part_6_9980634184206538-SAFE.npz
phone,mediapipe_landmarks/part_2_24614412973390287-PHONE.npz
hospital,mediapipe_landmarks/part_9_hospital_20241119_172645_50.npz
under,mediapipe_landmarks/part_3_5147910297073359-UNDER.npz
inside,mediapipe_landmarks/part_6_9191190263080842-INSIDE.npz
escape,mediapipe_landmarks/part_1_004142337496026993-ESCAPE.npz
understand,mediapipe_landmarks/part_2_3018334807491294-UNDERSTAND.npz
fs,mediapipe_landmarks/part_8_h_7_h_aug_1.npz
stop,mediapipe_landmarks/part_11_stop_video_25.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_62.npz
stop,mediapipe_landmarks/part_11_stop_video_9.npz
alarm,mediapipe_landmarks/part_6_alarm_video_1.npz
how,mediapipe_landmarks/part_9_how_20241119_172645_8.npz
fs,mediapipe_landmarks/part_8_e_4.npz
rescue,mediapipe_landmarks/part_3_5210817777065382-RESCUE.npz
name,mediapipe_landmarks/part_9_name_1.npz
safe,mediapipe_landmarks/part_4_7015806417326143-SAFE.npz
who,mediapipe_landmarks/part_2_24758144482774802-WHO.npz
front,mediapipe_landmarks/part_2_281169319347379-FRONT.npz
phone,mediapipe_landmarks/part_2_20216167051822387-PHONE.npz
right,mediapipe_landmarks/part_10_right_20241119_172651_14.npz
drown,mediapipe_landmarks/part_8_drown_20241119_172640_66.npz
write,mediapipe_landmarks/part_11_write_4.npz
know,mediapipe_landmarks/part_3_5055945545044311-KNOW.npz
fingerspelling,mediapipe_landmarks/part_8_fingerspell_video_5.npz
behind,mediapipe_landmarks/part_4_5807681642637215-BEHIND.npz
down,mediapipe_landmarks/part_8_down_video_0.npz
stop,mediapipe_landmarks/part_11_stop_7.npz
bleed,mediapipe_landmarks/part_3_46725659095514693-BLEED.npz
down,mediapipe_landmarks/part_5_785763596050906-DOWN.npz
danger,mediapipe_landmarks/part_3_5217993046486709-seedDANGER.npz
help,mediapipe_landmarks/part_8_help_video_15.npz
hardofhearing,mediapipe_landmarks/part_4_6352814626326508-HARD OF_HEARING.npz
address,mediapipe_landmarks/part_6_address_video_23.npz
smoke,mediapipe_landmarks/part_10_smoke_video_0.npz
fs,mediapipe_landmarks/part_6_F • ASL Dictionary_f_aug_11.npz
down,mediapipe_landmarks/part_3_3946410565061349-DOWN.npz
calltty,mediapipe_landmarks/part_4_5866440123594896-seedCALL TTY.npz
sick,mediapipe_landmarks/part_3_37419038878511945-SICK.npz
